clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
7139.200,16.460,7.241,0.512,5,"7.240513392857145,3.083002120628643,1.7531457411504425,2.725787138819095,1.6573559294224556","344,418,434,441,451",0
2448.800,15.984,4.820,0.768,5,"4.370256696428571,2.4887621702261304,2.8640517038316586,4.819507694723619,1.4419018922738696","340,441,441,441,441",0
4627.200,4.454,1.680,0.535,5,"0.4092198202054795,1.6802323631974247,1.3019213093891404,0.6180896805896806,0.4442519579238329","377,413,414,423,423",0
8480.909,19.517,4.814,0.391,11,"0.44098699280104703,1.568617676914153,2.3743798402710548,0.5109863281250001,1.3560791015625002,4.814301719961241,2.024066091954023,2.2770743534482754,3.047134264380532,0.8568912572254335,0.24645642835610934","341,365,390,391,391,394,432,432,434,447,458",0
6602.000,20.617,11.548,0.599,5,"1.8827550551470587,11.547873537353736,4.37345984077123,1.6138675439096715,1.1991856461864407","332,380,395,407,449",0
43890.000,24.540,20.002,0.818,5,"0.4558249080882353,1.973555177824268,20.001607001582276,0.2891206490805604,1.8203075302162854","332,397,398,400,412",0
9309.333,20.078,11.095,0.664,6,"11.095232738874346,0.4233475130890052,1.2979476178278686,2.0648638680257507,2.519063091358285,2.6777442309714052","341,341,366,413,421,421",0
635.333,16.551,3.050,0.401,9,"2.5213828540313052,3.0496531519396552,1.5959087171052637,1.2928097747093024,1.4363908179012348,1.5819634854471858,1.8547158105242867,1.5555774379264595,1.6628586405420773","354,358,384,386,416,422,422,442,442",1
1030.308,25.934,21.169,0.798,13,"0.09909237132352941,-0.2945543427352208,0.5825385362088323,0.7290257921174652,0.30816889652190627,1.034909018987342,0.5131415225195822,1.057502502224199,0.3445712002840909,0.530435634731834,-0.12073712137372009,21.169241947525602,-0.018958186796623786","332,350,351,360,387,398,399,406,424,433,450,450,458",1
10340.442,869.316,29.733,0.176,258,"-1.0305606617647063,19.858111213235293,9.730870863970589,8.987286333441348,-1.3543635743683,-0.25281453388208275,-0.587573493878866,1.96533203125,-1.7019370167525771,1.3207031249999999,2.5995126547523966,1.2809192791533546,3.1457870532148564,3.9729292674731185,14.602628318212364,-1.5522742146596857,-0.8150347541360295,4.0925149356617645,6.1734547334558805,19.105747767857146,14.481026785714283,1.5066964285714282,3.480455843887665,1.1947833493942732,1.7476578062749002,0.16716350413467218,0.19947416842875737,0.8592733409238777,3.130210027651269,2.2379997184684686,2.6346072635135136,0.9659591745556414,4.046093146251932,-0.5832206336939723,2.0980393388263665,17.89318536107889,1.5701074017673302,0.04573494061085972,0.39871486686390545,1.035097420933735,-0.8683642782426777,16.73243029364224,3.984880118534483,-1.4028404498922415,-1.3230040015243902,4.945346765350876,-1.2340456940406979,-2.160065180058285,-0.9817147416505324,9.55539883403829,-0.5670236670747997,-0.0630026296749778,13.727289244186045,15.153297601744185,1.8551418671548114,-2.2893240062761504,3.9819782147519582,-4.832445134632224,-5.048163505076839,3.102433334545984,0.46673775829452857,14.979254409437829,6.53257050446761,19.49234747300819,4.038954881794489,3.614630771042714,-1.5778608763345194,2.4530786667427007,16.623072687224667,21.194417676211458,2.8604832617684477,-2.5184707296380093,-2.3911190134738525,21.739969135802472,0.5369383482924694,-1.0945281715192645,-0.9457236842105265,-1.3200726425438596,-0.29553865131578955,1.1427494517543861,0.49256441885964913,0.3743489583333333,-0.09851288377192974,1.4776932565789476,1.998270556913408,4.23809030202514,2.657041070181564,2.0861066253491622,5.292123123254189,29.73250916550279,9.683926545041897,6.060688722067039,4.457680473114525,3.5573607716480447,7.817410090782123,-0.43637313393608046,1.4678005414213624,2.9752713677460054,2.8959307979394455,1.824833105550883,3.669501353553406,8.608451824011775,18.60536361963835,12.396964032275022,14.439983704793944,8.469605826850295,2.6975793734230447,1.5273059687762824,1.5471411112279227,2.3405468092935244,2.8760956554878048,6.400587895142637,3.3821288309560527,1.7456148804934468,-0.8546239519082499,5.4368630132035465,9.599705351658477,11.338082578316953,-0.5408284705159703,-0.5794590755528255,-1.4548561789772727,2.7757124467329546,5.629250560647425,1.2141520817082683,1.0669821324102966,1.1405671070592827,-1.011793401423557,11.240104877632607,8.22312091702418,-0.30444041792168675,7.6516025037650595,8.301075395331324,-1.2583537274096384,-0.05895996093750003,8.411621093750002,2.240478515625,-1.6640267721036588,-0.08217416158536589,0.03847305770799352,0.9233533849918435,2.421650502873563,3.6144037356321834,0.3975844109195405,1.644553699712644,0.18072018678160923,0.5421605603448276,2.4035784841954024,0.9216729525862069,0.8976603049307961,0.18361233509948097,3.234971308075221,0.4591572179203539,10.205812707411505,3.3393252212389384,-0.375242392601432,-0.9232878989361701,-1.5185963561869664,-0.6430276413392141,4.104029357959102,1.399530748797113,-0.1891257768644748,-0.5624469957853618,3.5686292146381575,3.277708354749177,0.058184171977796025,-0.3103155838815789,-0.2133419639185855,-0.366907276361279,8.703855944792567,2.4256647714995676,3.4448516502808983,1.4676291054451163,0.163069900605013,-0.632066582914573,0.8295873900753771,-0.09876040358040201,-1.3588952331311597,-1.0728120261561789,10.710240061125853,1.376775433567096,3.7029731564405486,4.457948266006098,0.7549751095655488,0.9362930126404494,-1.499559700144509,-1.8306313222543351,-0.7789920520231213,4.673952312138728,6.913554461705202,-0.47586731991525427,-0.9517346398305085,-1.0088387182203389,0.5030713390571672,3.420885105588737,1.8915482348549484,1.9116710884172357,1.5695825778583619,1.1067569459257678,1.247616920861775,0.8854055567406143,0.8049141424914675,1.5293368707337884,1.4488454564846414,5.674644704564846,2.837322352282423,1.2073712137372012,18.59286651857835,5.391169287661551,11.10618973394588,3.270771555656935,0.017214587135036465,-0.275433394160584,0.8090855953467154,2.9734557156735755,5.193364434909326,9.388788252914509,17.61670680861399,8.838902606865284,-0.3258581606217617,15.403034777789792,3.345824772923875,0.7548507109645329,-0.877258934364187,-0.12240822339965399,-1.544802469978166,7.291467658296943,8.856867494541486,-0.2950456760842367,-0.910509616294474,1.2318659514572294,-0.28565007570022716,7.623286395249812,2.0709630488266466,-0.17062368116961418,1.364989449356913,2.824769832696945,0.34124736233922826,7.260985543106914,8.644933179260448,1.4188738567073171,2.147484756097561,0.09586985518292679,-1.2403297567618332,4.323435152141247,4.146245186889556,-0.8682308297332834,14.246073206235913,5.01447601662284,0.4075369200788881,0.0354379930503381,-0.8505118332081144,-0.5118052164713541,0.839360555013021,0.7779439290364583,-0.45038859049479163,5.2204132080078125,12.344741821289064,11.034520467122395","332,332,332,334,335,335,336,336,336,337,338,338,338,339,339,341,343,343,343,344,344,344,347,347,348,354,355,355,355,357,357,360,360,360,361,365,367,368,370,374,375,376,376,376,383,384,386,389,390,392,392,392,393,393,397,397,399,400,402,403,403,404,404,404,404,405,406,407,409,409,412,414,415,416,417,417,419,419,419,419,419,419,419,419,420,420,420,420,420,420,420,420,420,420,420,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,422,422,422,422,422,423,423,423,423,424,424,425,425,425,425,425,425,425,427,427,427,427,428,428,428,429,429,430,430,432,432,432,432,432,432,432,432,433,433,434,434,434,434,435,436,437,438,438,438,438,439,439,439,439,439,439,440,440,440,440,440,440,441,441,441,442,442,442,442,443,443,443,446,447,447,447,447,447,449,449,449,450,450,450,450,450,450,450,450,450,450,450,450,450,450,451,451,451,452,452,452,452,453,453,453,453,453,453,454,454,454,454,454,455,455,455,456,457,457,457,457,457,458,458,458,458,458,458,461,461,461,462,462,462,462,462,462,462,462,462,463,463,463,463,463,463,463",0
618.444,17.600,3.795,0.359,9,"1.5485491071428572,1.8555567286036034,0.8924563113174493,1.5244980203619913,2.9931069278802878,3.794571824083506,1.3454595812958436,1.3942238889467113,2.2517372016331656","344,357,363,368,380,382,388,389,405",1
889.143,11.051,2.463,0.430,7,"2.4625183404870357,1.0903554419948631,1.7080759447674416,1.0979508554469273,2.130024659567039,1.257062015214797,1.3046459441489362","363,378,393,420,420,435,436",1
9296.800,5.714,1.620,0.497,5,"1.6199861471645367,0.3733032908519553,0.9222787185754189,1.4739990234374998,1.3242864884393066","338,420,420,439,447",0
8843.200,5.909,1.910,0.513,5,"1.07357344438326,1.0861045435855263,0.795183683696546,1.9102848812452695,1.0440826416015625","347,439,439,457,463",0
1589.250,44.217,11.078,0.551,8,"5.754774630426646,0.07061073166167671,5.236443988347458,1.4390227754237286,11.077944217668687,7.971180745087336,9.16582798853712,3.5015522652838422","351,351,381,381,433,455,455,455",0
362.400,8.396,3.348,0.605,5,"3.348214285714286,1.3183593750000002,1.5393730387029292,0.9496906459731542,1.2402095260814252","344,344,397,411,412",1
5784.267,32.745,6.563,0.321,15,"2.221156261964012,0.7061073166167664,0.7658412911115737,2.283057538722168,1.4918811606369151,1.3617530726987446,1.835406315376569,1.5273930605104282,3.7755447808078926,2.2603818781806617,1.7612074168454939,2.2837377793296088,2.6570410701815637,6.5630080382948,1.2512403285771705","335,351,389,390,395,397,397,402,404,412,413,420,420,447,458",0
7196.458,221.144,25.837,0.225,83,"3.3889590992647056,2.12454557882372,2.5066580930006475,2.8123481043421905,2.781779103208036,1.8780508231240431,2.502790178571429,2.4342482002617802,0.6350212696335079,2.0809397977941178,1.4913401884191178,3.871372767857143,1.6969386701541849,0.7099437293502203,3.025515126992032,1.9833325744171524,2.2418907302582336,2.338067416487069,25.836723372781066,4.565285225591715,3.3691406249999996,3.5485623150887573,1.3554014008620692,1.5424981174698795,1.8091823630136985,1.3124648838827058,1.5589413400423728,1.8598751905487807,0.6525929573405073,1.0407586776644464,21.00412935624395,4.6802679543804455,1.3926650986205227,0.830532340116279,1.185330237218371,0.8583425855719237,1.8678351419712795,-0.035121346798213,2.0422434429641965,1.5762061403508771,1.123046875,0.5928934619413408,1.0979508554469273,1.8049979630992434,1.2694491169049624,1.1294278231534092,0.6891424005681818,6.935383860666928,2.9250027422971927,1.0452735457063713,0.6900649472891567,0.5074006965361445,1.5133056640625,1.2313761753318586,1.8465757978723403,4.189260382401316,2.5213141190378288,1.6306990060501296,3.281781749675886,4.137898727852204,1.7733851690795162,3.3578537217336684,8.789675918655782,0.9655308235405612,1.2366134129213484,4.245506683526012,0.7170151371199672,1.9116710884172357,2.334251013225256,0.583562753306314,2.838460154987884,0.7810527943255251,1.0668038166397416,1.5049553841882068,4.991117856421648,0.998446053832117,2.2199087192357516,2.8386476272710075,1.5175160271574566,3.962261040494373,1.9845276108189334,2.1971555691209623,3.807830810546875","332,334,334,334,334,335,340,341,341,343,343,344,347,347,348,350,351,358,370,370,370,370,372,374,377,378,381,383,387,389,390,390,390,393,395,395,399,404,418,419,419,420,420,421,421,424,424,425,425,426,427,427,428,434,436,439,439,440,440,440,440,441,441,442,446,447,448,450,450,450,451,451,451,451,451,452,453,457,457,458,462,462,463",0
17473.061,140.019,28.720,0.289,49,"16.726792279411768,0.13872931985294118,28.719576565537917,3.286588940467074,12.116170666881448,1.5195866221005154,1.014364919354839,1.78158745091623,1.160151947962555,1.0447719008417011,3.6826000325309054,1.6997466216216217,0.9086648971103329,1.197465643825301,2.4866795240585766,3.8768193493150678,1.2991177833686443,2.769877323065174,3.4513147865853675,1.568138943569554,2.410968425730207,2.9215693765281183,1.4839874001694087,1.3953857421875,1.4490604825244882,2.2480401050693244,1.3692607912694976,0.9441804014360313,2.718241887349067,1.1835028655337592,1.9974885707410972,0.9499678469789843,0.6895901864035089,3.754991925628491,1.218293718677718,2.3736420100415514,2.516707454819278,1.5202219893292686,2.078282147988506,1.815721980428201,1.9585315743944638,0.7025016622340425,1.5695477933232493,1.4419018922738696,1.0126896676300579,1.2658620845375723,1.9958812338082905,1.9816974001703256,0.6024458818557477","332,332,334,335,336,336,339,341,347,354,355,357,362,374,375,377,381,382,383,385,387,388,390,391,392,395,395,399,402,407,408,417,419,420,422,426,427,429,432,433,433,436,440,441,447,447,453,457,462",0
322.800,6.254,1.510,0.442,5,"1.053225221650613,1.354949976582015,1.073876696584939,1.5100339238940632,1.2616946373456792","362,389,400,403,416",1
910.667,8.143,1.658,0.470,6,"1.0751522288602937,1.6584171660958906,1.244381085113065,1.3968196754291855,1.3081148889670418,1.4597803833400318","343,377,405,413,458,458",1
6001.200,6.645,1.965,0.463,5,"1.2120990501101325,1.8586861070736438,0.9605262267114383,1.96533203125,0.6480195540174855","347,394,395,401,418",0
1478.800,12.794,10.102,0.772,5,"0.4360064338235294,1.1320312499999998,0.5355488461942809,0.5886797971918878,10.101672488267917","332,337,421,425,450",0
877.000,33.569,4.032,0.246,18,"1.9475193542296076,2.9462274774774775,4.032319167564656,2.4240107587905717,2.32625932835821,0.5920665533472802,1.7732319078947372,1.0946153085443038,2.5194799419877407,1.9767716821885915,0.842912323157111,3.2108588506711406,1.509229532093292,1.2251420454545454,1.8212281225624025,1.2731177405973453,0.41124461002653523,1.6429292485955054","356,357,358,360,371,375,384,398,400,403,404,411,422,424,425,434,442,446",1
262.500,198.428,31.709,0.287,20,"28.14223345588235,9.002570834008424,12.153155807331542,0.3647007893041236,10.697889819587628,6.336230468750001,8.081093687599843,2.8529013356854835,9.678731938844088,-0.5775669642857146,7.779010553010472,5.132984834558825,13.309151785714286,4.675239193281939,6.558743364904245,10.450388285928147,0.5649949888910356,0.7895067730686693,31.708820705307264,30.72759738961177","332,334,335,336,336,337,338,339,339,340,341,343,344,347,350,351,360,413,420,450",0
335.333,18.368,4.992,0.339,9,"4.991702214340492,2.4680913880813957,2.3040335997530197,1.6887782316819318,2.5911640188547485,0.841631715477114,1.269494230951478,0.5426060497124076,1.6700230731865284","353,394,402,418,420,437,442,448,453",1
8470.857,8.345,1.869,0.433,7,"1.8381634880514703,1.3554014008620692,1.8690780136910066,0.6616321408371039,0.7752520815311419,0.8976603049307961,0.9479093398311896","343,358,392,414,454,454,458",0
1284.464,285.970,25.574,0.200,56,"0.0520234949448529,12.804801332438654,3.0162799754531733,8.456239442567565,11.520911907327589,1.728136786099138,12.241210937499998,17.496619010819153,0.8054075224387041,4.660605181324456,2.5195772780832684,7.5310202205882355,1.9408266443266833,2.2128675110946743,14.4932077891791,1.5756541285021552,1.507651969178082,1.3326566513270552,0.799457097457627,0.5396335407838982,-0.5443689536659877,3.7197503810975614,25.573944627192986,1.5762061403508771,0.8472108004385966,15.102368731831396,1.331985828488372,0.978889436010761,1.0571468138753055,4.560092659883721,5.664103360355648,6.527887658227849,1.6521179947460596,10.927154576542495,0.13826456501256282,1.807531649178832,0.8877768259001637,0.9270789639261746,1.2551133315450647,1.0671486142533935,24.14689429012345,0.9124165527754415,11.219212304838083,6.567202856265357,3.6056637578003126,1.1709818025914633,0.14457614942528738,1.4446832115155128,0.6021442819148937,3.732453694724593,4.34989286788292,3.1390955866465,4.384961918969849,11.17512527246019,15.063550995617375,2.019307224353797","343,353,356,357,358,358,359,360,362,363,364,368,369,370,371,372,377,378,381,381,382,383,384,384,384,386,386,387,388,393,397,398,400,403,405,407,410,411,413,414,416,421,422,423,425,429,432,435,436,437,438,440,441,442,443,451",0
768.333,7.813,1.528,0.413,6,"1.3574973824097942,1.4409394939095126,0.8025285572173437,1.5277785857222632,1.244284889914773,1.4400840016592924","336,365,402,404,424,434",1
10036.000,22.253,12.751,0.898,5,"12.750856604130623,3.4478316257569204,2.060538427227509,1.9585315743944638,2.035256789364119","454,454,454,454,457",0
7811.868,241.902,31.380,0.317,106,"1.1163085937499997,0.2825557233426517,0.12347635798429323,1.146313184760956,0.6480195540174853,0.8443891158409659,1.9832362473721086,0.2778945527297722,2.0354769123134324,2.083929653825431,2.9429240399096392,1.7367285564853554,0.2369167380136986,0.1292273116438356,-0.14134237211044529,0.504794186108733,28.813652143086475,0.7874789303296231,0.9778725228658538,0.4601753048780488,7.3550052966101696,0.7044774694501018,2.1614649630855403,-2.0899628429878048,-0.42182736280487815,-1.4572217987804879,3.1637052210365857,-0.5571019931102362,-0.27423237645348836,11.873566307167563,-0.8701239431206763,1.5568889440709046,-0.23065021393643018,-0.0961042558068461,-0.2690919162591688,31.379855979392175,1.2174912833055789,9.566011087245885,5.9587801760648595,5.4793380929332045,2.625516169530493,2.146074086398838,0.8447312893272022,3.767044938891578,3.721383788117134,4.314978748184898,-2.3972104156582765,-2.351549264883833,10.958676185866409,11.50660999515973,3.1506194034365924,-0.37341308593750006,18.354766111976847,0.2437621124031008,2.1633887475775198,1.1578700339147288,0.08174691291161179,0.3781398338607595,0.2463079308093995,0.7228016227014012,0.5988927730954466,0.9060806291163557,0.5216480827997673,-0.10071452402135231,-0.16785754003558717,0.5707156361209965,20.33473105326186,2.6037063041742705,0.519471021475771,0.6201047630407126,1.4940080599547512,0.47286184210526316,1.0710976923885618,1.1306031197434818,0.8462272084633385,0.5074006965361446,1.019536029261827,0.14609547842920356,0.7096066095132745,0.5065772300119332,-0.01876211963007159,-0.109778049844841,0.2080383545509222,5.2753649259868425,-0.7745820278738116,-0.958035666054451,0.6715707443467337,1.1061165201005025,3.101076672424623,8.216865577889447,1.5209102151381908,-0.11851248429648244,1.264133165829146,1.984702248388931,1.2873744313874145,0.36221136412116034,0.753546996437824,0.08238946506550215,-0.39812192272909963,-0.2843728019493569,0.17062368116961418,0.5308292303054661,0.8341602190514469,-0.07583274718649517,0.37209892702854996,0.18424987792968747","337,338,341,348,350,350,363,364,371,372,374,375,377,377,378,378,378,378,379,379,381,382,382,383,383,383,383,385,386,387,387,388,388,388,388,389,389,390,390,390,390,390,390,390,390,390,390,390,390,390,390,391,392,394,394,394,395,398,399,400,400,402,403,406,406,406,407,407,409,412,414,419,421,421,425,427,430,434,434,435,435,437,438,439,440,440,441,441,441,441,441,441,441,442,442,450,453,455,458,458,458,458,458,458,462,463",0
6600.857,64.432,58.155,0.902,7,"2.4302492859543015,0.2080939797794118,0.750953030873494,1.3814886244769875,58.15465415396278,0.8462272084633389,0.6605658000567752","339,343,374,375,383,425,457",0
707.778,26.677,12.685,0.502,9,"0.9512867647058825,2.2096706081081083,12.684529441228845,1.8458738811407165,0.8118411144578312,5.222750865051904,0.8965207403995347,1.0659427966101698,0.9886735807860262","332,357,392,418,427,433,437,449,455",1
7135.455,35.113,19.847,0.645,11,"0.758443601646248,0.9209672305704439,0.8150347541360293,1.948418674698795,0.5451777209974316,19.846522444385588,2.3783848649364407,5.458721729828854,0.6567691851265822,0.965896970989761,0.8188883463541667","335,335,343,374,378,381,381,388,398,450,463",0
7190.400,11.337,3.678,0.476,5,"2.2225744437172774,2.6169603924418605,1.0464545244453574,3.6777447246404247,1.7730885585084883","341,393,448,457,460",0
1006.012,5299.388,174.233,0.071,168,"11.137982536764705,0.8918313419117647,0.27745863970588236,30.966398148898254,54.31900842266464,0.5778617917304747,24.86043713756443,44.872460937499994,0.45595703124999987,125.17218544079473,19.2940660702285,2.9796969506048385,99.57254464285712,59.88603362238221,90.38215188419117,174.2327008928572,136.32651173595818,106.98296657121514,104.54715471482096,86.2157033589072,0.2647902437312874,10.923870063266877,10.015879956069103,7.902245903139226,4.085040596676738,19.688731700450447,19.043389682112064,1.3554014008620694,16.03856742658423,7.0018903235530585,8.219287023861646,1.5488606200744306,14.46109763708829,10.17094062990966,3.301393017691416,6.848744877049179,2.844438396516394,4.208535303706245,1.6024807502573784,23.233349830316737,13.49756711736284,19.676578679733716,1.3157590606508875,99.43228194962686,20.95789416082975,16.750104121883066,21.940006118222882,1.1771696159638554,22.498529027196643,0.43418213912133885,36.04690025592673,1.7687988281249998,0.8945649245689655,53.887788955479444,70.22696717144692,33.97627667682926,41.669992194531964,2.228909414378938,1.7406721140864085,73.47010725635592,6.315711069915253,1.039294226694915,0.8794028072033898,93.83960110106923,41.66503906249999,14.698122258771924,42.87622006233595,14.142555414244189,2.6247956031976747,43.99564187403919,0.4894447180053805,40.61365850397309,37.310216746461265,46.36889861144723,34.45227050781249,87.13263684049424,77.23950763081395,56.644220869670534,34.04758922768631,28.09786373737927,17.544905530857744,2.3287951098326363,3.5918704236401675,17.653159612341764,38.752447780678835,2.401502325391645,19.185220213988615,55.57874453965053,31.505717875274428,17.598759003928983,80.46300551470588,101.8812323335428,56.31620468193952,0.16785754003558717,52.719673101049274,1.4847581403968981,39.97247014858034,40.04082633535243,4.841469920154186,1.5584130644273126,13.297352892287234,0.4245889167348609,1.929949621522095,30.661440855704686,1.0401373741610738,74.77263239503814,14.008684281115883,57.7967689479638,2.71055748020362,13.91882962580043,5.046778549382716,10.054735725308639,42.438780990039376,42.04272318640715,66.33857593201753,42.161312849162016,1.4712541462988828,63.313774705634955,10.437322306283725,6.489941646191646,38.630260120738605,47.90381849648984,7.665339335180056,0.5008602406509696,46.092279273343344,43.92517089843747,49.44830173399389,15.062202092679438,54.84857668821838,94.0299169415009,2.9377973615916955,61.255747027101755,62.83433864110978,46.56582446808508,11.252250109096197,66.11661409076889,81.94262505401902,66.14971831815325,4.452169908548143,6.383231555629264,1.9489418475170588,0.5900466143858984,15.423062952553353,1.060560272961128,8.391305301966291,36.49577763728323,0.7205676481213872,1.085212099424815,1.6665757241166805,1.4146514867502058,74.00688559322036,59.36241800874572,15.8769314606442,68.59929542356626,55.947408188868586,118.02175255019431,86.09378379108996,3.2337865038209612,4.963965270196509,2.2816865617180984,3.1078144547539623,47.43576569596893,78.92293163434483,1.2324172357482186,15.500225785670978,10.852467606707316,48.33742252066112,58.100128173828125","332,332,332,334,335,335,336,337,337,338,339,339,340,341,343,344,347,348,350,351,351,353,354,355,356,357,358,358,360,361,362,362,363,364,365,366,366,367,367,368,369,370,370,371,372,373,374,374,375,375,376,376,376,377,378,379,380,380,380,381,381,381,381,382,383,384,385,386,386,387,387,388,389,390,391,392,393,394,395,396,397,397,397,398,399,399,400,401,402,403,404,405,406,406,407,407,408,409,409,409,410,410,410,411,411,412,413,414,414,415,416,416,417,418,419,420,420,421,422,423,424,425,426,426,427,428,429,430,432,433,433,434,435,436,437,439,440,441,442,442,442,442,443,443,446,447,447,448,448,448,449,450,450,451,452,453,454,455,455,456,456,457,458,459,460,461,462,463",1
573.600,6.102,1.745,0.456,5,"0.6777007004310347,1.1558788558684436,1.4955697408536583,1.744831364329269,1.0278734110169492","372,373,379,383,449",1
7641.111,26.683,15.807,0.739,9,"15.807251633358957,2.7372649044004613,1.9305033623417722,1.190488332245431,0.851110029831199,-2.2785334623162965e-17,1.2736229923184357,2.2398197451117317,0.6528438581314879","387,387,398,399,403,417,420,420,433",0
23210.286,10.227,5.243,0.597,7,"0.27423237645348836,0.8531673934108527,1.0432961655995343,5.242929443740251,1.163251417064439,0.6924485913212436,0.9572083468264249","386,394,403,425,435,453,453",0
6913.400,10.605,2.688,0.376,10,"0.6143727022058822,0.6128454721102151,0.7414126824476048,2.6881121994657167,0.538352584503951,1.015841003346915,0.5800980041348603,1.3002196644402038,0.9457741174274744,1.5681923979922283","332,339,351,392,396,403,412,412,450,453",0
553.660,184.908,37.053,0.507,47,"0.6068638392857143,2.449660291496945,2.4976928462321797,2.5457254009674135,2.609768807281059,2.609768807281059,2.6417905104378825,3.07408350305499,3.938669488289206,3.682495863034624,3.682495863034624,7.028763842922607,7.060785546079429,7.012752991344196,2.178188590116279,2.2565406976744184,2.2878815406976747,2.303551962209302,2.2878815406976747,2.2878815406976747,2.3192223837209305,2.350563226744186,2.3975744912790695,2.4445857558139537,2.460256177325581,2.4915970203488373,2.5072674418604652,2.538608284883721,2.538608284883721,2.5542787063953485,2.5699491279069764,2.5699491279069773,2.5856195494186047,2.5542787063953494,2.522937863372093,2.4759265988372094,2.4759265988372094,2.4915970203488373,2.5072674418604652,2.5072674418604657,37.05302087211472,1.9752080716080407,1.7115378201707578,0.958864416630623,15.91969904656439,-0.04024570712457338,12.423342373704651","344,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404,405,415,433,440,450,453",1
550.300,101.501,23.303,0.302,20,"1.9024414062500001,5.336216517857143,2.4734422637195124,1.3594777960526319,7.345492946194228,3.5062568132267447,1.900038608284884,1.2870583325326672,4.379041228663614,2.44287156643272,1.8036154555905128,2.8497314453125013,3.8011586570569893,7.708976804748067,4.638799363577025,6.7835653981854875,5.749004501385045,10.384297618403986,2.546235481194692,23.30298371010637","337,344,379,384,385,386,386,387,389,390,390,391,392,394,399,401,426,433,434,436",1
13956.242,34.680,3.987,0.463,66,"-0.1981847426470588,-0.13872931985294124,-0.16208923969072173,1.0578110638786766,-0.418526785714286,-0.6905691964285713,0.883663028205662,0.44576934435912574,0.4875602203927939,0.5432813884376846,0.7104448925723568,0.961190148774365,1.0726324848641464,1.0308416088304784,0.8497478126845835,0.6686540165386887,0.6407934325162433,0.6129328484937979,0.5293510964264618,0.5293510964264618,0.5432813884376845,0.5014905124040164,1.2876313308189655,0.6195442480297724,1.9151727450696059,1.4997296797069826,2.1466718944825436,1.4062289533943964,0.5069644104686156,0.1507651969178082,-0.08615154109589038,0.14134237211044526,-0.7669588414634146,-0.25617362525458254,0.05752191310975616,-0.531969572368421,-0.6602690288713912,-0.3721725109011628,0.25378615007686395,-0.7111714929706601,-0.44960802101386477,1.317847788125728,-0.1543959697217676,-0.2487285025167785,1.0119222717819614,0.07854782472939215,3.9868636327796465,1.5868113961312027,2.2017008121320436,-0.18396243662246492,0.8630575029832935,0.09381059815035797,-0.04014295212765959,0.43498928678829185,0.21334196391858548,0.3555374528894473,0.9883181619761711,0.9334533395597739,1.5621055886510504,-0.448830152465398,0.453142057860262,-0.8851370282527107,-0.43603829632234725,1.8982231326219516,1.6873094512195121,0.7984161376953124","332,332,336,343,344,344,350,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,358,362,365,369,369,372,373,377,377,378,379,382,383,384,385,386,387,388,395,403,410,411,417,418,421,421,421,425,435,435,436,438,439,441,448,451,451,454,455,456,458,461,461,463",0
1237.500,77.390,12.916,0.309,12,"1.6483429939516132,4.331752232142857,5.814672009698276,8.298816419627572,3.7005764100609775,10.612792968749998,3.317347533147579,4.3594042724812665,8.926754976403679,12.915539083370437,4.109643511930826,9.354541288407825","339,344,376,378,379,381,387,389,390,392,400,420",1
748.900,48.343,12.764,0.326,20,"1.7137695312499999,0.8088826366559486,1.29684124607227,1.2876313308189655,1.196436008705933,3.670812630753138,2.4193915005387945,1.4861140839041098,2.0595602793236303,0.912791474459946,5.017028501884423,1.4847581403968986,2.4697391362660963,0.956447605389541,1.603008248952514,2.6131230359636866,0.9655308235405612,1.9116710884172357,12.76354566336833,1.7062368116961408","337,361,364,372,373,375,376,377,378,380,405,407,413,415,420,420,442,450,451,458",1
1200.182,43.308,9.784,0.349,11,"0.29040551077446536,1.299182548201555,1.4150390624999998,9.784394951276882,2.1135602678571432,5.6674691133720945,2.7589583107668982,7.127402400144369,4.883027601872247,3.158759898190046,4.810275921242778","334,334,337,339,344,394,395,408,409,414,447",0
5392.667,30.860,14.791,0.508,9,"4.4154575892857135,0.986777588912134,1.4028404498922415,1.303830030487805,1.6496099754996159,1.1344195015822784,1.8639372941822177,14.790679793552037,3.312468789423886","344,375,376,379,387,398,402,414,421",0
4886.667,4.706,1.599,0.479,6,"0.5369383482924692,1.5989141949152539,0.5891086854704413,0.9609306788416766,1.000958383749069,0.018762119630071565","362,381,389,403,404,435",0
